tx_id,tx_hash,block_number,user_id,project_id,tag_id,amount,created_at,success,event_type,is_anomaly
149,0x3c1aaaf0b9863b5df1619770c715c04a6c90e1652d9193267196755903d031ac,1000791,77,8,4,0.35488296375447714,2025-11-22 03:20:25.504687,True,TransactionCreated,False
150,0x49d8aeb92725f37a5705007fe625e86b2ddc5a3dc28910edf16905d68ed75276,1000792,60,26,8,0.02158085175404989,2025-11-22 03:50:25.504687,True,TransactionCreated,False
151,0x28b121c034c54020a44fbac579fb039fa08a66b46be1dc3ddf6f2191c04b55f8,1000800,86,8,9,2.7325753790379355,2025-11-22 04:20:25.504687,True,TransactionCreated,False
152,0x305e495215c0669c6eba90e3c6fa84c1690f656fdc92e26c10886629fe1a680c,1000802,40,19,9,0.22250429918898024,2025-11-22 04:50:25.504687,True,DonationReceived,False
153,0xd3f569691d34db0092ee92fb7f8fedab0fda191e316ce86b5fe90a984fa458c7,1000809,15,5,9,0.31823534847398816,2025-11-22 05:20:25.504687,True,TransactionCreated,False
154,0x7d7007481f8bd7830041fd79a4416c79c019f34c108d0ce31a377eab8ceaeb46,1000815,95,30,2,0.702753020924385,2025-11-22 05:50:25.504687,True,TransactionCreated,False
155,0x2939899db01f4210920b0b07e2a0692733456dd3f7c5d00895ff97c6b5f3f68d,1000816,7,8,3,0.1765645481790087,2025-11-22 06:20:25.504687,True,TransactionCreated,False
156,0xa99d6098c3e233c9a1dbd0b9b0cd7d1b94bf371986ec60dfb133ad26b71f3df2,1000822,39,10,5,1.1259245645935287,2025-11-22 06:50:25.504687,True,TransactionCreated,True
157,0x1bcd5cf351b3a5d4276ff253a4a4f6a4aef2946448e2c5094748a5797c26d6d9,1000831,51,13,1,0.06816772930517455,2025-11-22 07:20:25.504687,True,ContributionMade,False
158,0xb5b6d1899002de20b639c1945831421b09157c2ae8eb8179ab43943f73c9bcdf,1000834,99,9,4,0.37540648292568696,2025-11-22 07:50:25.504687,True,TransactionCreated,False
159,0x51454b1d63766809555cb5b96d9502157297747548d670a17b83fbf9a9d839f9,1000841,7,7,5,0.0027567293607619315,2025-11-22 08:20:25.504687,True,TransactionCreated,False
160,0x98a61837d6cef670411e0413221c51dd77cdb49630a19930ec7839214d296a5f,1000845,12,20,9,0.6181114653566651,2025-11-22 08:50:25.504687,True,TransactionCreated,False
161,0x0b7148718f49d5c2c297a99eb1abb1c45b1e46997bf67db8fe4c4a93c84d1e97,1000846,14,20,8,0.3093813023393058,2025-11-22 09:20:25.504687,True,TransactionCreated,False
162,0xe67bf2eef34503ab9c46c4fcc0a67c6afdce37fe498bb94ff0b8b4535b7241d1,1000853,34,19,1,0.3794542385158933,2025-11-22 09:50:25.504687,False,TransactionCreated,False
163,0xc69cf9da9534067874f29a8e5e4c2529b53e1f7386b13428c41a2de8618d3c8e,1000854,39,11,3,0.1527225518162678,2025-11-22 10:20:25.504687,True,TransactionCreated,False
164,0xc1eb9fb341906f90faa72d95690d56530a836610776deeee7f2a1670b9f8ecea,1000858,73,8,3,0.0981613920532462,2025-11-22 10:50:25.504687,True,DonationReceived,False
165,0x3ffdbd325051816b0b6473ebe96543e6bf44e014c2dc1dd33332cb68b43a1146,1000867,64,22,6,0.6019691878716521,2025-11-22 11:20:25.504687,True,DonationReceived,False
166,0x9f98c649995abf2470b06d4d4080498de3c75ae2310cd70dca039b9e58069a4b,1000872,97,16,4,0.11803431928720344,2025-11-22 11:50:25.504687,True,DonationReceived,False
167,0xef7d633558b4741e58c2f00c29428728ec5c633bc1476f6524c0680c122765e9,1000879,12,10,4,0.7572592645300965,2025-11-22 12:20:25.504687,True,ContributionMade,False
168,0x9a380ae1ed32046145a60637c3584db37c8327d41982b10d7a2600efb8eb7bc2,1000886,34,6,1,0.11387238504705531,2025-11-22 12:50:25.504687,True,TransactionCreated,False
169,0x5a2cb3040c09eaafd6b51fdfab1a60c1b75ed1631b5ae8a8d7e2214dbd363f8b,1000889,27,10,10,0.4742560329378209,2025-11-22 13:20:25.504687,True,TransactionCreated,False
170,0xb1ad5e6f3c563e78068eb94b195bb6119edb9036d8e2ba6661515c92d1bed514,1000897,22,10,4,0.5162326210409092,2025-11-22 13:50:25.504687,True,TransactionCreated,False
171,0x1f2255922cbcf06c71396703524f98ac247537a223847f52e7b87c3ddca50370,1000898,18,25,1,3.5225129597000993,2025-11-22 14:20:25.504687,True,DonationReceived,True
172,0x20818c313baa95ea622b9b74366c884cbc790875ffc22749ad647993127eac6c,1000902,46,27,5,2.8708613866831816,2025-11-22 14:50:25.504687,True,TransactionCreated,False
173,0x158ef3811f8b660ca5c6ad551f538eb0c7403051e4615544d2ef9e9afb160f55,1000906,44,19,3,0.2356766788619806,2025-11-22 15:20:25.504687,True,DonationReceived,False
174,0x21b1dc8fa46b46c37cad9ca9f69e4a546b14ef9fe28fc5c9263d27fc3a059aa0,1000908,18,4,10,1.0741649742638253,2025-11-22 15:50:25.504687,True,TransactionCreated,False
175,0x46e5d1a3ae1a0e22eb608a532e211dbcf94811b5ce91b3540e5f0294d9c4c95e,1000914,37,19,5,0.09270006076058845,2025-11-22 16:20:25.504687,True,TransactionCreated,False
176,0xb974deaf0f423eec7f6a415a599da5d8a77046f54725e4f7379de18cf8ed99c5,1000915,7,3,3,0.2056491986935777,2025-11-22 16:50:25.504687,True,TransactionCreated,False
177,0xf33c5456687cf5bf5ed40888ea7c9c20abb76c496938a9d1884a0699385c25c9,1000918,68,17,5,0.07854164171105463,2025-11-22 17:20:25.504687,True,TransactionCreated,False
178,0x54199161b54367f3000a043cd8e2d6a75fbc9c07e927b3f7fa025efe81a0e923,1000927,80,14,4,0.4626966692786596,2025-11-22 17:50:25.504687,True,DonationReceived,False
179,0xa42c9a11689166a62b60904fe18e6f33143fbc0b72fd53868f9204f257ac3443,1000933,86,10,9,5.084110468748802,2025-11-22 18:20:25.504687,True,ContributionMade,True
180,0x3333411f815143fb6e6c5940fbe28ed0413fdda02969e231282a41f3bc6d6b24,1000935,60,6,6,3.0211413117914687,2025-11-22 18:50:25.504687,True,TransactionCreated,True
181,0x099f9a04c98003318d8cc1d8e579cec31180b6fad221d9f5c919e39f885c36d0,1000944,48,16,10,0.6367705093097109,2025-11-22 19:20:25.504687,True,DonationReceived,False
182,0xb347b1b454ec89f0d2d1bc298cd891d2d382c6b26681c58bfebe1f1cd499b9f7,1000946,51,9,2,1.0111619480323109,2025-11-22 19:50:25.504687,True,TransactionCreated,False
183,0xae814d6e5562c298d745ab909b031a61914373db54ad1aecbd718e8237824aef,1000953,100,21,1,0.7493046348845906,2025-11-22 20:20:25.504687,True,TransactionCreated,False
184,0x726a7f9ad2f19c6b802420ef669fb749b440945ecb0a60a114d9fc609f005105,1000954,84,12,1,0.13831327655247122,2025-11-22 20:50:25.504687,True,TransactionCreated,False
185,0xd15971a87b906dc95d55596b2d526f6718c48946a8e318c1291252e97a56ff02,1000959,95,12,1,0.19312489648880085,2025-11-22 21:20:25.504687,True,TransactionCreated,False
186,0x21683b42a8d340abec1bc814cff7253a69dc2f5ebe98af90fff217615e279c29,1000966,52,28,9,0.23924097768376865,2025-11-22 21:50:25.504687,True,DonationReceived,False
187,0xdf8f0425918564804a9a56fb3bc0ea7932b6b17d56d484a42a017e06dd42bbea,1000969,97,14,5,0.11393124621931876,2025-11-22 22:20:25.504687,True,TransactionCreated,False
188,0x68178a21644943c4c3ec531818f958820024c2bf8822bd4156c8e52b43e47750,1000973,77,26,4,0.22411029512717967,2025-11-22 22:50:25.504687,True,DonationReceived,False
189,0x7713bf13bcc968dffd7feb8716f1cbaf1e30e45f8971016394b6f2f91c64de00,1000978,52,2,10,0.13593433423920387,2025-11-22 23:20:25.504687,True,ContributionMade,False
190,0x84068a09dc3d2467c16dd067180fc502a527413839974aaf9ccde0f6f29f7db2,1000981,84,10,5,2.7278196716576106,2025-11-22 23:50:25.504687,True,TransactionCreated,False
191,0x041a3f0f857a3818b4c5235606045c1eec98d956de9e7aec9f0d73f9f7ce5a8a,1000987,54,4,9,0.7645061168710627,2025-11-23 00:20:25.504687,True,TransactionCreated,False
192,0xf31d1498b2f735952d4b2aeae0f63d62beea44ec1a9b13e335156a92ab71a7ca,1000990,41,28,3,0.9831173962287478,2025-11-23 00:50:25.504687,True,DonationReceived,False
193,0x416d1d59282aebb246d7ba6849ae2f54b3bf16c43bd7882244910720f0ae155d,1000998,42,6,3,1.2764657604378076,2025-11-23 01:20:25.504687,False,DonationReceived,False
194,0x2b3bc11e6c0f6dbdbd0fd5275a17477517eea55701bb8ab7b6641a5923c9ba1d,1001005,22,30,2,0.5468138535782248,2025-11-23 01:50:25.504687,False,TransactionCreated,False
195,0x1b7795c473a34001d76ee98416e7b6d6bed415391bf865b42bee9932fba72666,1001006,39,23,8,0.09677815604224083,2025-11-23 02:20:25.504687,True,TransactionCreated,False
196,0xc6d19298f218fc983db8266efa79e322eb4aed0f92d52481af1b55aa7bcad18e,1001008,23,28,7,0.710496879927611,2025-11-23 02:50:25.504687,True,DonationReceived,False
197,0x1c091b6745b0e5be7c2fa0a30d7f40d7891876216e453182bd6d71d5af76a20d,1001012,48,29,2,0.007867304437194203,2025-11-23 03:20:25.504687,True,TransactionCreated,False
198,0x5754ab71febe00ed35fc80b0cc494495728c038ed798082ab98008ad53649d67,1001017,33,13,4,0.06008506330215112,2025-11-23 03:50:25.504687,True,TransactionCreated,False
199,0x70753cdb72c3e5a633f65ca709cfa6b6fa669df97881cc66387b01cec1bbaee7,1001021,41,23,7,0.015015452863881408,2025-11-23 04:20:25.504687,True,ContributionMade,False
200,0xe039b4867ffda8c64ce4f9a54cba822e665f2dc64615d703a0d09bfddaf76b9c,1001025,30,14,1,0.07277024489540575,2025-11-23 04:50:25.504687,True,TransactionCreated,False
201,0x0fadc13f0f2777554c839ebbb60e869fbf861ef59ba3215758d41f78fd935ea9,1001034,78,4,1,0.6971718141452388,2025-11-23 05:20:25.504687,False,TransactionCreated,False
202,0x78b4b5a34689acf5d5f7a32d6411a570ea5b116905d6d7658c2a5310bfbd0a92,1001038,47,10,8,1.0835053816218083,2025-11-23 05:50:25.504687,True,TransactionCreated,False
203,0x3f1cbaada03e6f9a55a8de1340775b4722142f2e5f7f13fa6f00bc96d6003443,1001042,100,10,6,0.16344732060598163,2025-11-23 06:20:25.504687,True,TransactionCreated,False
204,0x7686e90cd60697a8b2e33b8c629467f0b16aecfdce16e8a163ac1cf6c404bb26,1001046,57,5,2,0.06342102048900589,2025-11-23 06:50:25.504687,True,ContributionMade,False
205,0x57c418da75c968625aca612395084cbd6880e02519ba00c4303218dea06dc349,1001048,72,29,10,0.1593866770475406,2025-11-23 07:20:25.504687,True,TransactionCreated,False
206,0x405c8165433534c546896630d7304dfdf73cb7728201e5b915d0ac049ca8fd72,1001056,57,4,10,0.520804759430956,2025-11-23 07:50:25.504687,True,DonationReceived,False
207,0xe2e0d2fedbbbca0704863fa88199ab537ba66a98c450515878ce9727f5c55290,1001060,62,12,1,0.21554766727547728,2025-11-23 08:20:25.504687,True,TransactionCreated,False
208,0xbd39b5ab9166a33e0c189778fe6c89b15e2ae527eaec3b95e8116e113871731a,1001065,86,26,3,1.623972434241497,2025-11-23 08:50:25.504687,True,TransactionCreated,False
209,0x965d94a01702143c6473eb5310dd07d34a7be6cf7c7591f5d00a22ac409569bc,1001073,57,22,4,0.07019387702816512,2025-11-23 09:20:25.504687,True,DonationReceived,False
210,0xa239a9dbe9dff9f9207c9910d7663a851d0083423b7c388f51b9a6852fde6f4f,1001077,68,27,5,2.3200114636271656,2025-11-23 09:50:25.504687,True,ContributionMade,False
211,0x0246254c0f95d7cc01de3b1a8977343c8c1ca71f0928b286c90948bee284895f,1001082,99,14,10,0.006264931675278123,2025-11-23 10:20:25.504687,True,TransactionCreated,False
212,0x86676b8a8561e8bc002b54e18dc9d334e793f4b3df5bf27594ce199610640e3b,1001087,72,7,3,0.30045993370837526,2025-11-23 10:50:25.504687,True,TransactionCreated,False
213,0xc39681bdf016c9530c04fe0be6fca001cdab9f2cafe0e8974ca145de0a3f8140,1001093,98,2,5,0.145050346265426,2025-11-23 11:20:25.504687,True,TransactionCreated,False
214,0x335982856b91a9d5511d1f9fb047f1ce4b79d412e5aa4a334181919d8d2e963c,1001100,86,14,7,0.41768436213177934,2025-11-23 11:50:25.504687,True,DonationReceived,False
215,0xc5d39ef602c205ecafd87af697582e99836ec811f8bc28ce4f517a8f15f579b4,1001103,25,10,9,0.05076771585902182,2025-11-23 12:20:25.504687,True,ContributionMade,False
216,0x8089632d9ead5bc0f21ac82c13ed105e9799f1d8ec27b7e22be5030d28dd4b4f,1001106,89,28,5,1.0430231531143905,2025-11-23 12:50:25.504687,True,DonationReceived,False
217,0xa324eda373ab75edbffa433b3acc83b8cff959c6b92720cc9b419d5c980dcf3e,1001115,40,16,4,0.07339597779375558,2025-11-23 13:20:25.504687,True,DonationReceived,False
218,0xf007ddcdaeff10fa732cb3fdfa40eda0250dabe1ebd6dd0cde6e39df5d785bac,1001116,17,3,10,0.4426254120970579,2025-11-23 13:50:25.504687,True,TransactionCreated,False
219,0xed835782153078d818646c87f5fc3ce05255d31e812906e0a8aa046287ce2e46,1001124,80,27,9,0.01695777401847523,2025-11-23 14:20:25.504687,True,TransactionCreated,False
220,0xbd34289869166a4f8cba2f305301e28c76ceabd30732f8933d8cbabd1dbf4e38,1001127,48,8,8,0.18625126899565614,2025-11-23 14:50:25.504687,True,TransactionCreated,False
221,0xb48af8d1de823f0d008a744822685d1f01dd0998fe9ebfdc7e6e2711a92607b6,1001132,39,23,5,0.08109649265093978,2025-11-23 15:20:25.504687,True,TransactionCreated,False
222,0x3de49c03fef009066ff3ecb1b27c7aa5e98ab83fb00eb9e4dc1e56057b4db695,1001135,15,28,9,1.9048831801615604,2025-11-23 15:50:25.504687,True,DonationReceived,False
223,0x3ee69899fc6bd4621ae4347b3e869cb6ecc7b57299d0f508d1a161975d66f59a,1001136,17,17,9,0.006047104312211959,2025-11-23 16:20:25.504687,True,TransactionCreated,False
224,0x8c8e68c92204fe31f82e7f5dc40f320be451fed2ade538431591bc628fa47a5d,1001141,35,4,1,0.21723743109837992,2025-11-23 16:50:25.504687,True,TransactionCreated,False
225,0xb97ccab224a9279cbd71b39c03bccac398e2e18805972a8150cf6263842e7512,1001149,33,21,6,0.18032432672053372,2025-11-23 17:20:25.504687,True,DonationReceived,False
226,0x7e9695d082d46e62e3967186fc75583aa48036ae8edcabc95b7c8930d71af0c6,1001154,18,30,5,0.5355573068489082,2025-11-23 17:50:25.504687,True,ContributionMade,False
227,0xb98aebb8256d98e17dff6317a45da6ee9073c80a1d5a9ad037e9f4c8aa5055c5,1001158,30,19,6,0.02901479075837042,2025-11-23 18:20:25.504687,True,TransactionCreated,False
228,0x7e54ea13dfe9493f1f69f910d4bc00e0589cab04e8d80f70e70b47f58080f992,1001167,87,15,10,0.8319939670429711,2025-11-23 18:50:25.504687,False,TransactionCreated,False
229,0x02bac11870bd3c00bb312a813014d9e0fa6357cf5fd107785b0d8bced2a59c9e,1001168,37,20,3,0.3141704070607045,2025-11-23 19:20:25.504687,True,TransactionCreated,False
230,0xabdeff8ac24cd49f63a368eaf33556e0cad28554af2a4d023ff4983290c9569e,1001173,7,26,3,0.3014453936986841,2025-11-23 19:50:25.504687,True,TransactionCreated,False
231,0x7b0b3a410754c8cacffa19b7ad9c80672d3c2682c5751c6111ae0dfa0df6fecf,1001174,74,10,10,0.12860222188210974,2025-11-23 20:20:25.504687,True,TransactionCreated,False
232,0xddedb4af20a95a0810eb655d4a3a32976806936cb042431a32c0bf9f7e439b43,1001180,80,30,5,0.3367181290314736,2025-11-23 20:50:25.504687,True,ContributionMade,False
233,0x243e0b29e976102f49eab02242c803cc9930d1a05f26486344ae4989257a8ce6,1001189,28,10,7,0.2261946033074103,2025-11-23 21:20:25.504687,True,DonationReceived,False
234,0xb203c52d05d08adbf0c50b625600c45efe8fd0c39798ec2a1310b26cfc010747,1001191,87,23,4,0.140609128165543,2025-11-23 21:50:25.504687,True,DonationReceived,False
235,0x2cb67e5cc6db1f746040bc7e331408451990365f90073f4c67e961de39b0982b,1001195,98,24,6,0.9236238415030373,2025-11-23 22:20:25.504687,True,TransactionCreated,True
236,0x29892f71dc210178c16fe428e5a0fff46f3794888012d3989c50b853d3262197,1001203,18,12,5,0.6515938398722405,2025-11-23 22:50:25.504687,True,TransactionCreated,False
237,0x3f70e4c80ac35f9f7d24f60e6cba77f85b512337d09fffd3abcafa30f245888a,1001206,47,9,2,0.07660063311510161,2025-11-23 23:20:25.504687,True,TransactionCreated,False
238,0x0b8c7f1ca00b5864af101025c729894672114e0e1c86fefe586da4ef8f55af3c,1001213,23,15,1,0.09195059957065617,2025-11-23 23:50:25.504687,True,DonationReceived,False
239,0xfb04fa8c774b82208517b8811c6a3c071d24d266d1cc6a598cf816f4c5f06530,1001220,20,29,6,0.4302758919076788,2025-11-24 00:20:25.504687,True,TransactionCreated,False
240,0x831f714a5ac7a00b34cec8ad667e440d8582f419f4eccfced7a17399e0c4c067,1001222,31,18,5,0.12814177453292083,2025-11-24 00:50:25.504687,True,TransactionCreated,False
241,0x22632e72cd61aa0b570c9b8e223ae08a2c9f303c044da6d73632e53d2ee84cd6,1001226,14,20,9,0.30751604801986765,2025-11-24 01:20:25.504687,True,TransactionCreated,False
242,0xbd59fe46a591ccc21b207f5fc175f6a062ab753a7891fe5449a2b7d7fb479e72,1001227,23,1,7,0.4025059042043631,2025-11-24 01:50:25.504687,True,DonationReceived,False
243,0xf18183bc19038b838eb509cd58c1513fef7c6abc8601f5628ce6d5c50cf49269,1001235,2,3,1,0.16039869559778344,2025-11-24 02:20:25.504687,True,TransactionCreated,False
244,0x246d2cc915738bbe76d62d5cc40a2cb0392a382b5568b6d0fe7489ceb44ebbd1,1001244,29,8,10,2.1045761258245763,2025-11-24 02:50:25.504687,True,TransactionCreated,True
245,0xba298602b1087e4ab106caaef101669542db2acb838ff31e3554ee0245df0dd8,1001245,50,7,6,0.11799208709686046,2025-11-24 03:20:25.504687,True,TransactionCreated,False
246,0xd29c2a17ecff25f16c38d986eb72a419f6c78aa69ef9c7b85bfb9113e8617fa6,1001252,73,15,7,0.3084862697983385,2025-11-24 03:50:25.504687,True,TransactionCreated,False
247,0x87201edc1f35383559a907b2ec52fea1e4fdf08a623c52b6c58be432902266ce,1001253,59,8,3,2.4397975512359826,2025-11-24 04:20:25.504687,True,TransactionCreated,False
248,0xb02c7f866befa75a2e0600f8c96cac3506bef536203201a4e703d346cb7e5062,1001254,33,15,9,0.22526672536170114,2025-11-24 04:50:25.504687,True,ContributionMade,False
249,0xeccc5ef76f95880007bcdbd962c13269ee7525ef1eb6da9d63c7363fcb46cddc,1001263,48,27,2,0.5296915270691339,2025-11-24 05:20:25.504687,True,TransactionCreated,False
250,0x9294ad24d2a9a6c088489ce5e4c2aa7f3f9cec2c57ce8d54ba118112f2368138,1001269,44,22,1,0.5051557418256906,2025-11-24 05:50:25.504687,True,ContributionMade,False
251,0xd19ac0978673f3c17ea18d30c32b5f6715e59b49962f39c832d143cc765afb12,1001270,12,5,10,0.7720166789460432,2025-11-24 06:20:25.504687,True,TransactionCreated,False
252,0x98c8e4d217e59ab600f919e2b0d4ee207ba58288febecb02573485b66333dea4,1001277,83,12,10,0.6222558174746583,2025-11-24 06:50:25.504687,True,TransactionCreated,False
253,0x4781a60f03961a1091ce68591be9e9c86a0b8138f3f206e59f355cf3dc59a7c2,1001280,42,12,9,0.005924832379061899,2025-11-24 07:20:25.504687,True,DonationReceived,False
254,0x39cbde03a99bd87a3b6928931941d9f5a90d532168b2f58f1644a6838efdca98,1001284,84,26,7,0.18496483803628927,2025-11-24 07:50:25.504687,True,TransactionCreated,False
255,0xc3218b154d43f54a3c8c5a9f9c9c295d0495ea7aee8a21c37aff72329135adfa,1001288,95,9,10,1.021009213457585,2025-11-24 08:20:25.504687,True,TransactionCreated,False
256,0x4218e080ed656e2d2ca03b197266b850702a478e6f8a2c497b0760cc9b9eb501,1001296,35,21,1,0.3877757407590762,2025-11-24 08:50:25.504687,True,DonationReceived,False
257,0x41d905f77ccf7faf5a2014c949d0f0e8169f367f4cbb0f39f29eb49c9c516c2e,1001297,41,9,4,0.05503249673958611,2025-11-24 09:20:25.504687,True,TransactionCreated,False
258,0x09289aae5a53e7468ccfdff4ad4d3512011771cd5e424442e236bbbd19330f9f,1001305,85,15,10,0.16157648792288623,2025-11-24 09:50:25.504687,True,DonationReceived,False
259,0x707687f47dea9bfeb2e96b34f86359da6c9c83f927e08c01c786f26512acbc99,1001314,55,15,3,0.16660904924312,2025-11-24 10:20:25.504687,True,DonationReceived,False
260,0xcbe49313b744cbb92c75118c698df5e4b0b5522fe2269a19c9129b6268a9bea3,1001321,13,29,7,1.0324828298973296,2025-11-24 10:50:25.504687,True,TransactionCreated,False
261,0x68d778d4d424f7b4376edd54d4c91ce377a01489afbcaf6940efe5b761b4dfa3,1001322,39,20,5,0.4030473928426706,2025-11-24 11:20:25.504687,True,TransactionCreated,False
262,0x89f0bf52a84c5a88f78f3f54431b58b0d6520c3ed8e121d19aa726721cc726b0,1001329,91,12,9,0.4686596717689579,2025-11-24 11:50:25.504687,True,TransactionCreated,False
263,0xdeb5bbfc8b2d6c5722328fa357ac7fe44596cc9d6c3564416b5a032be26ab93e,1001335,89,5,3,0.22869352945046087,2025-11-24 12:20:25.504687,False,TransactionCreated,False
264,0xb7faf82f43dbf9e5a9372a4cff0ce5a4787f7bdc23fea3eeda4c8b89cbd0dd7f,1001340,66,1,6,0.03110282700767564,2025-11-24 12:50:25.504687,False,TransactionCreated,False
265,0xd0f16e70e26c877e89270f7c6ce7056da4d46eaef2560b1fb3cf7acd950946ec,1001345,35,22,10,0.03911499577489095,2025-11-24 13:20:25.504687,False,TransactionCreated,False
266,0x5ccb87e3cab46748d9b33c7074cda03137406082b2ee5f95caa5c04b57c0421a,1001346,72,19,2,0.27269347378703446,2025-11-24 13:50:25.504687,True,TransactionCreated,False
267,0x76964bfc84123e4c2bd6445699f78a34e4786e420a8489ebcd3431b07345d7a7,1001352,33,11,3,0.09769967685360048,2025-11-24 14:20:25.504687,True,TransactionCreated,False
268,0x635f3ed6bcbfeccad04ed9bfe9e3a6c843e84873aa649344ae8bf85d3e1d2145,1001356,89,26,4,0.05505397207252323,2025-11-24 14:50:25.504687,False,TransactionCreated,False
269,0xa41b483b912283fe00e661884ee22b2537ecacaa4080502e94e96d97b8f5ea87,1001357,85,18,6,0.15207075769606046,2025-11-24 15:20:25.504687,False,TransactionCreated,False
270,0x8938e6440192dd75b9aced4c0bab82213b1fc8b96725e95c05fcd2af229aeae9,1001365,36,6,1,0.6774877012288956,2025-11-24 15:50:25.504687,True,DonationReceived,False
271,0xa7cf43c880174f60b9b4ab29bbd118c3f369f9c12252a4327d925ce661d2b99e,1001373,13,17,6,0.037910729727477346,2025-11-24 16:20:25.504687,True,TransactionCreated,False
272,0x361266fe92b0b2463ccaafe051b235564610b970b1ab950926b73b20b895f580,1001377,56,14,4,0.2973082861693712,2025-11-24 16:50:25.504687,True,TransactionCreated,False
273,0x5b4cafe5da741bb19f4292760bcb4f830741eb0dbbb2803779baca79f7f3786d,1001384,46,12,8,0.8746005111515525,2025-11-24 17:20:25.504687,True,DonationReceived,False
274,0xb18a7c4eb26dde1c2bf8332428e21b4f50dba592357e85f6ed4dbe839a5404c4,1001387,73,25,9,0.1559360293693208,2025-11-24 17:50:25.504687,True,ContributionMade,False
275,0xd80e4e6a55bf654f948d7dbe9d3394cc2e76492e42f94f0f59ff33f713e109cc,1001395,99,5,8,0.17967799252444144,2025-11-24 18:20:25.504687,True,ContributionMade,False
276,0x2b75b615d7735d4871bfc6f6addb00b34e36ff26c755f776559fafcc5704f2b7,1001402,46,7,8,1.077976785387773,2025-11-24 18:50:25.504687,True,TransactionCreated,False
277,0xa5d1ec6f6c47d4083c13dc81f314291d8f49405c6087bdd7642ebd8d6a997d5b,1001407,100,27,2,0.5249161769380125,2025-11-24 19:20:25.504687,True,DonationReceived,False
278,0xdad4e72bcc612ecbe146a9aaae9eeecd0c9800defb9755b8e37f3d1ae7fb638e,1001412,44,26,10,0.799031662350834,2025-11-24 19:50:25.504687,True,TransactionCreated,False
279,0x87d0646b81cda3312faddc7b85911677d59f7de08cfb0c2bf8ea48f85a096d58,1001421,46,16,2,0.17068505741465143,2025-11-24 20:20:25.504687,True,TransactionCreated,False
280,0x6dbabc3615e5f1d377c7701be3b82d567c6254ecb930fdc671654c31954f1965,1001427,74,25,6,2.869113084636493,2025-11-24 20:50:25.504687,True,DonationReceived,False
281,0xbeea8a9488c0486f55a603ce05dc308b3b5c67bca887f9aefbbed2bf14020c2f,1001433,69,9,5,0.0759328619450768,2025-11-24 21:20:25.504687,True,TransactionCreated,False
282,0xc36bfeb44c07c39f41ebc08e150f0838a46057d08200cda5a50dd269222b6332,1001435,31,29,6,1.6342574494360682,2025-11-24 21:50:25.504687,True,TransactionCreated,False
283,0x9a81375d6fc61399528c39c1f505cb90fd74511fb82594db39179f6a15d76e04,1001440,24,23,9,1.161899866028501,2025-11-24 22:20:25.504687,True,DonationReceived,False
284,0x1f56dd626e47febff76515cbea8e10ac4a52f761fb6ee08c65fc120e9c48c54b,1001444,32,15,10,0.40136345798260864,2025-11-24 22:50:25.504687,True,DonationReceived,False
285,0xf247fb145977e483b8af653175be26965f170c0548cb61cb6e2f0af7db2a76be,1001447,67,4,7,0.4400957117994155,2025-11-24 23:20:25.504687,True,TransactionCreated,False
286,0x1cdd06cf05ca9fa97630034b6d39db0a961fca17b99949147527ed84c11609b1,1001456,16,20,5,7.459338463268813,2025-11-24 23:50:25.504687,True,DonationReceived,True
287,0x9303cbac9e480b41851d2d70b2c90aa70c436d47bda043249e2f7cf208e85907,1001463,57,23,10,0.18320545406645236,2025-11-25 00:20:25.504687,True,TransactionCreated,False
288,0x18d72c48c08fe33e39b8d5a7bd3f2d09ee63d7fd204d12d522b54980cf22faf5,1001467,84,24,7,0.37482679038474503,2025-11-25 00:50:25.504687,False,TransactionCreated,False
289,0x722575cbd9230c735a2aba5fba889223b6f297a753afba4bf1c52e5b4d1ebcd4,1001476,24,7,8,1.1633149006235957,2025-11-25 01:20:25.504687,True,DonationReceived,False
290,0x4d8a7bb6eebced29352a87536cea29e7f0f2af44f9d19746ef6d47833f70e35f,1001485,34,27,1,0.035344853668164075,2025-11-25 01:50:25.504687,True,ContributionMade,False
291,0xc354fd8f983cd3b79e31ccde104fe584c552fb3030e4aa774dff91b506a3f45f,1001492,52,14,10,1.179729434976384,2025-11-25 02:20:25.504687,True,TransactionCreated,False
292,0xa089374a7e07aca31a5f1412a50f5261d57eeef0aacf844cfb4515da37ca8872,1001497,48,30,7,0.6524086907102729,2025-11-25 02:50:25.504687,True,DonationReceived,False
293,0x9faa3f0845f2fa97e609b498bab57909a6285477bb21e1d4f9fbf679e7cb7e9b,1001506,87,26,4,0.7345007703762995,2025-11-25 03:20:25.504687,False,TransactionCreated,False
294,0xa2da1c3e02a8660696367f2c91644d4e68a7568da50376f292a2be0e905dd043,1001513,53,4,5,0.03345365052606195,2025-11-25 03:50:25.504687,True,DonationReceived,False
295,0x465b85830096cfcc21fd55c64761ef0cd84ba4bf93141b6a88a50fc543fb55ff,1001522,55,4,2,0.10397765743798075,2025-11-25 04:20:25.504687,True,DonationReceived,False
296,0xd51edf6d3ceb8f914d3837755fa7bcb98e4a00e199430339308d2c34cc6f547f,1001525,38,24,10,1.296881964885919,2025-11-25 04:50:25.504687,True,DonationReceived,False
297,0xd06b5af4f62081c9e27b98cf256e0d63f473e37e4c5bad40651a65474a15fdb0,1001534,2,28,5,0.06622396045210001,2025-11-25 05:20:25.504687,True,ContributionMade,False
